STM32 Time sec,Solar mA,Main mA,Solar 10mV,Main 10mV,Accel-Z milliGee,IMU Temp 10mC,MPPT Setpoint
51921.9,1016.5,1268.0,1984.8,2437.7,943.8,4982.8,1225.0
51922.9,3948.7,562.8,940.4,2511.7,949.7,4982.8,2000.0
51923.9,3912.9,1741.8,978.7,2725.3,957.0,4975.0,2000.0
51924.9,0.3,-1.4,1952.2,2499.6,962.2,4962.9,1040.0
51925.9,190.9,74.5,1983.3,2499.6,967.3,4965.2,1140.0
51926.9,1244.3,1207.8,1962.6,2483.6,976.1,4955.9,1240.0
51927.9,-0.8,-6.0,1942.1,2499.6,977.7,4954.7,1033.0
51928.9,207.3,80.6,1974.5,2500.4,980.2,4941.8,1133.0
51929.9,1245.6,1669.6,1930.6,2512.0,989.7,4934.8,1233.0
51930.9,3487.2,776.5,826.3,2495.2,992.4,4934.8,2000.0
51931.9,3845.0,2316.3,971.7,2366.9,992.1,4930.1,2000.0
51932.9,-1.1,-2.7,1997.9,2499.4,992.8,4922.3,1048.0
51933.9,275.7,132.0,1967.6,2500.7,980.9,4912.1,1148.0
51934.9,1355.7,1726.3,1942.8,2478.0,996.7,4901.6,1248.0
51935.9,3851.0,640.5,901.2,2500.4,984.0,4901.6,2000.0
51936.9,3028.0,1273.3,752.4,2621.4,999.3,4892.2,2000.0
51937.9,-2.0,-8.0,1980.0,2499.0,1001.7,4887.1,1046.0
51938.9,236.3,96.4,1941.7,2499.6,978.8,4873.4,1146.0
51939.9,695.1,753.2,1652.9,2446.2,998.0,4873.4,1246.0
51940.9,953.8,106.6,1274.9,2523.7,998.9,4868.4,1346.0
51941.9,1650.0,643.9,1092.0,2595.9,999.4,4864.5,1446.0
51942.9,3969.7,234.9,913.8,2520.4,999.7,4860.2,2000.0
51943.9,3916.4,906.9,900.7,2438.8,1000.1,4850.0,2000.0
51944.9,69.4,52.6,1990.2,2501.5,1000.3,4844.1,1097.0
51945.9,611.9,91.1,1958.8,2515.3,1000.7,4844.5,1197.0
51946.9,1687.3,1100.2,1891.1,2558.5,1000.9,4833.2,1297.0
51947.9,3975.8,271.2,869.0,2525.7,1000.9,4828.5,2000.0
51948.9,3923.1,789.9,915.7,2480.8,1000.9,4823.4,2000.0
51949.9,36.3,30.2,1990.0,2506.1,1001.1,4817.2,1090.0
51950.9,644.9,145.8,1960.6,2501.0,1000.7,4817.2,1190.0
51951.9,1526.6,858.9,1894.8,2512.7,1001.0,4809.4,1290.0
51952.9,3969.4,508.7,820.4,2510.1,1001.3,4805.1,2000.0
51953.9,3910.5,670.7,913.5,2500.4,1001.4,4793.4,2000.0
51954.9,39.0,19.8,1992.8,2500.3,1001.3,4795.3,1087.0
51955.9,687.5,514.6,1963.9,2501.8,1001.3,4783.6,1187.0
51956.9,1427.5,687.2,1895.6,2493.6,1001.5,4781.6,1287.0
51957.9,3939.5,1476.1,874.8,2445.7,1001.4,4777.0,2000.0
51958.9,3891.1,513.5,923.4,2517.5,1001.4,4773.4,2000.0
51959.9,18.3,8.3,1984.9,2498.1,1001.4,4771.9,1083.0
51960.9,674.3,876.0,1937.9,2500.6,1001.4,4764.1,1183.0
51961.9,1317.7,523.4,1911.0,2483.9,1001.6,4763.3,1283.0
51962.9,3951.1,2313.3,1028.3,2396.1,1001.7,4759.8,2000.0
51963.9,3882.4,394.1,920.0,2491.6,1001.9,4749.6,2000.0
51964.9,21.8,-0.3,1991.4,2489.6,1002.1,4746.5,1080.0
51965.9,639.4,886.1,1963.6,2505.3,1001.9,4736.7,1180.0
51966.9,1229.4,413.4,1925.9,2493.2,1002.1,4737.5,1280.0
51967.9,3940.1,2353.9,1001.6,2409.2,1001.9,4737.5,2000.0
51968.9,3933.0,330.8,920.8,2509.4,1002.2,4735.5,2000.0
51969.9,12.1,7.5,1988.1,2503.9,1002.2,4724.6,1078.0
51970.9,617.8,783.0,1989.6,2473.8,1002.1,4723.8,1178.0
51971.9,1162.7,324.4,1920.3,2506.0,1002.1,4720.3,1278.0
51972.9,3913.7,1950.4,997.6,2692.1,1001.9,4718.8,2000.0
51973.9,3977.0,277.4,936.6,2508.3,1002.0,4716.4,2000.0
51974.9,19.1,3.7,1955.8,2501.5,1002.1,4709.8,1073.0
51975.9,499.8,518.3,1929.6,2474.1,1002.1,4700.4,1173.0
51976.9,936.2,125.3,1634.4,2530.5,1002.1,4702.7,1273.0
51977.9,3946.8,1671.1,955.0,2766.0,1002.3,4700.0,2000.0
51978.9,3974.3,230.1,910.3,2520.9,1002.3,4689.1,2000.0
51979.9,3.8,-8.4,1983.4,2499.2,1002.3,4685.9,1064.0
51980.9,455.2,390.6,1974.2,2506.2,1002.1,4684.0,1164.0
51981.9,1170.0,177.9,1912.5,2523.2,1002.1,4677.7,1264.0
51982.9,3929.3,1322.4,866.6,2762.1,1002.1,4672.3,2000.0
51983.9,3624.8,175.2,781.2,2532.6,1002.1,4672.3,2000.0
51984.9,3310.4,608.7,826.6,2530.3,1002.0,4673.4,2000.0
51985.9,3465.7,1918.4,860.0,2406.6,1002.1,4664.1,2000.0
51986.9,3399.8,263.9,822.6,2506.5,1002.1,4664.1,2000.0
51987.9,2571.7,565.2,610.6,2567.1,1002.1,4663.3,2000.0
51988.9,3364.0,286.9,694.9,2517.7,1002.1,4652.7,2000.0
51989.9,3042.8,422.1,767.6,2510.5,1002.3,4652.7,2000.0
51990.9,2446.8,801.4,603.0,2626.2,1002.5,4645.7,2000.0
51991.9,1729.1,60.9,448.3,2509.3,1002.5,4642.2,2000.0
51992.9,2647.3,515.4,612.6,2411.4,1002.4,4643.8,2000.0
51993.9,1726.3,317.9,41.7,2487.3,1002.4,4645.3,2000.0
51994.9,2983.8,312.6,742.9,2510.5,1002.4,4640.6,2000.0
51995.9,3127.1,1055.5,776.9,2717.3,1002.5,4639.1,2000.0
51996.9,3664.6,161.7,803.8,2524.1,1002.6,4639.5,2000.0
51997.9,3342.6,718.3,809.2,2449.5,1002.6,4625.4,2000.0
51998.9,3844.7,2231.6,976.7,2391.5,1002.5,4619.9,2000.0
51999.9,3803.3,382.3,902.5,2490.8,1002.5,4619.5,2000.0
52000.9,3827.2,1380.1,864.3,2754.7,1002.5,4620.7,2000.0
52001.9,3893.2,190.2,844.9,2532.8,1002.5,4614.8,2000.0
52002.9,3795.5,708.1,893.8,2489.8,1002.5,4617.2,2000.0
52003.9,3873.5,2316.6,968.4,2347.6,1002.5,4616.4,2000.0
52004.9,3891.0,326.3,912.7,2503.8,1002.5,4610.9,2000.0
52005.9,3866.2,1221.7,869.7,2565.9,1002.6,4610.9,2000.0
52006.9,3994.1,593.7,822.4,2504.1,1002.6,4613.3,2000.0
52007.9,3931.2,610.6,921.1,2507.4,1002.7,4614.1,2000.0
52008.9,3906.4,1998.3,960.5,2652.1,1002.9,4610.5,2000.0
52009.9,3972.7,249.8,929.8,2520.6,1002.8,4603.5,2000.0
52010.9,3900.4,1087.9,889.7,2411.7,1002.7,4606.6,2000.0
52011.9,3910.4,1330.7,809.6,2461.6,1002.6,4607.8,2000.0
52012.9,3814.8,471.1,908.0,2497.2,1002.5,4602.7,2000.0
52013.9,3875.2,1603.3,917.1,2753.0,1002.5,4602.7,2000.0
52014.9,3915.9,208.1,888.2,2517.4,1002.5,4607.8,2000.0
52015.9,3840.4,892.2,887.0,2445.6,1002.3,4610.2,2000.0
52016.9,3887.9,2224.3,983.0,2405.8,1002.3,4612.5,2000.0
52017.9,3821.4,385.8,904.8,2493.7,1002.3,4607.8,2000.0
52018.9,3840.4,1314.9,825.4,2756.1,1002.2,4611.3,2000.0
52019.9,3859.3,203.6,833.7,2527.1,1002.1,4615.6,2000.0
52020.9,3827.2,701.2,896.6,2493.4,1002.0,4615.2,2000.0
52021.9,3885.1,2267.6,966.5,2452.9,1001.8,4608.2,2000.0
52022.9,3888.1,318.7,915.8,2508.9,1001.8,4616.4,2000.0
52023.9,3840.4,1155.4,870.2,2508.1,1001.7,4614.8,2000.0
52024.9,3876.7,385.6,811.5,2522.0,1001.7,4616.4,2000.0
52025.9,3784.9,589.2,892.2,2510.1,1001.5,4626.2,2000.0
52026.9,3854.5,1872.4,959.9,2728.4,1001.6,4622.7,2000.0
52027.9,3859.6,236.5,898.3,2522.7,1001.4,4625.0,2000.0
52028.9,3813.3,1028.5,874.8,2409.8,1001.4,4633.6,2000.0
52029.9,3837.7,1480.4,812.8,2449.9,1001.2,4628.5,2000.0
52030.9,3788.2,455.5,902.4,2505.7,1001.1,4628.9,2000.0
52031.9,3817.9,1504.4,912.9,2737.8,1000.8,4640.6,2000.0
52032.9,3862.3,199.6,874.5,2529.6,1000.8,4638.3,2000.0
52033.9,3798.4,858.0,880.8,2447.6,1000.7,4639.1,2000.0
52034.9,3820.2,2242.3,971.9,2388.2,1000.7,4650.0,2000.0
52035.9,3792.3,367.7,896.0,2496.3,1000.7,4648.8,2000.0
52036.9,3817.9,1315.8,836.3,2745.1,1000.7,4648.8,2000.0
52037.9,3219.6,117.8,708.0,2529.4,1000.7,4659.4,2000.0
52038.9,3797.6,700.3,900.8,2505.6,1000.8,4661.3,2000.0
52039.9,3848.2,2215.3,954.3,2441.8,1001.0,4660.9,2000.0
52040.9,3947.3,309.9,914.0,2505.9,1001.0,4668.0,2000.0
52041.9,3811.6,1180.0,859.0,2524.3,1001.1,4666.4,2000.0
52042.9,3882.2,479.3,806.4,2506.0,1001.0,4668.0,2000.0
52043.9,3799.6,566.5,893.1,2499.8,1001.1,4673.8,2000.0
52044.9,3834.5,1884.4,941.2,2716.9,1001.2,4675.4,2000.0
52045.9,3890.2,239.2,907.3,2514.8,1001.4,4683.2,2000.0
52046.9,3611.3,906.1,834.1,2413.2,1001.5,4681.6,2000.0
52047.9,2962.9,963.9,626.3,2476.0,1003.9,4683.2,2000.0
52048.9,2328.1,196.9,607.5,2515.3,1000.3,4690.6,2000.0
52049.9,3128.4,1040.8,772.5,2706.4,965.4,4689.8,2000.0
52050.9,2445.5,82.6,582.2,2527.3,972.6,4698.4,2000.0
52051.9,3503.9,724.1,823.6,2463.3,954.3,4698.4,2000.0
52052.9,3402.9,1828.5,841.1,2415.1,959.0,4693.4,2000.0
52053.9,3311.7,283.5,786.9,2495.2,963.1,4699.6,2000.0
52054.9,3138.4,877.3,696.9,2697.0,950.5,4703.5,2000.0
52055.9,3372.8,155.2,756.2,2532.5,937.7,4709.0,2000.0
52056.9,4203.9,849.7,967.6,2485.6,927.4,4714.1,2000.0
52057.9,4330.7,2759.0,1075.2,2403.5,896.4,4716.4,2000.0
52058.9,5099.8,507.2,1138.0,2511.6,867.6,4709.8,2000.0
52059.9,4332.5,1451.2,960.1,2465.9,845.7,4719.5,2000.0
52060.9,3929.2,568.1,801.9,2505.2,844.2,4716.4,2000.0
52061.9,4120.9,640.5,955.2,2513.9,869.7,4714.1,2000.0
52062.9,3992.6,1965.6,971.7,2721.4,892.9,4720.3,2000.0
52063.9,4094.3,254.4,947.1,2526.2,912.2,4724.6,2000.0
52064.9,3971.0,1067.3,897.2,2428.7,927.6,4722.7,2000.0
52065.9,4005.7,1752.2,862.7,2446.4,940.6,4723.8,2000.0
52066.9,3849.4,452.7,905.4,2512.1,951.0,4727.0,2000.0
52067.9,3797.7,1501.8,896.2,2729.0,959.2,4735.9,2000.0
52068.9,3911.0,187.3,881.7,2528.7,966.1,4733.2,2000.0
52069.9,3796.6,692.6,884.8,2488.9,972.0,4743.0,2000.0
52070.9,3729.2,2228.3,938.1,2355.4,976.9,4739.1,2000.0
52071.9,3.5,83.6,2013.0,2367.3,979.0,4747.3,1073.0
52072.9,604.1,361.0,1988.4,2352.2,981.3,4757.4,1173.0
52073.9,2104.8,2869.6,1943.1,2423.6,981.0,4756.6,1273.0
52074.9,3792.0,684.3,900.3,2453.6,985.0,4759.8,2000.0
52075.9,3836.6,2212.8,970.8,2511.3,987.3,4758.6,2000.0
52076.9,-2.2,-7.2,2049.0,2473.5,989.3,4764.8,1049.0
52077.9,329.8,170.0,2023.3,2471.4,991.4,4768.8,1149.0
52078.9,1590.1,2113.7,2024.1,2412.8,992.5,4773.8,1249.0
52079.9,3873.6,577.9,905.5,2489.2,993.7,4771.9,2000.0
52080.9,3833.4,1826.2,944.9,2678.7,994.4,4773.4,2000.0
52081.9,3.8,1.3,2022.7,2493.5,995.3,4779.3,1046.0
52082.9,291.3,120.7,2028.1,2486.5,996.0,4780.9,1146.0
52083.9,1524.7,1730.2,2032.3,2438.6,996.3,4775.4,1246.0
52084.9,3795.5,451.3,909.0,2497.9,996.8,4784.0,2000.0
52085.9,3860.1,1483.0,890.2,2722.0,996.9,4781.6,2000.0
52086.9,-7.3,-10.5,2013.1,2486.9,997.2,4784.8,1040.0
52087.9,245.8,87.0,2052.1,2488.0,997.7,4785.9,1140.0
52088.9,1392.9,1338.0,2017.5,2493.9,997.8,4783.2,1240.0
52089.9,3859.6,372.5,908.3,2486.2,997.7,4779.3,2000.0
52090.9,3830.4,1257.6,841.9,2689.3,998.0,4777.7,2000.0
52091.9,7.3,-2.5,2044.9,2497.5,998.5,4779.3,1036.0
52092.9,190.5,55.8,2026.7,2490.3,998.6,4775.4,1136.0
52093.9,1093.8,915.5,1927.7,2519.2,1011.7,4771.1,1236.0
52094.9,731.2,81.0,1147.5,2493.9,980.1,4777.7,1336.0
52095.9,607.3,95.9,665.5,2496.2,874.0,4778.5,1436.0
52096.9,699.3,283.2,501.9,2483.5,711.5,4775.8,1536.0
52097.9,599.8,24.5,0.0,2490.1,594.3,4769.5,1636.0
52098.9,667.0,65.9,0.0,2505.0,453.1,4770.7,1736.0
52099.9,766.6,15.5,0.0,2495.6,401.0,4768.8,1836.0
52100.9,1119.1,98.1,0.0,2519.4,411.5,4766.4,1936.0
52101.9,1024.3,1047.7,1944.6,2458.9,482.1,4767.2,1226.0
52102.9,923.0,123.5,1822.8,2517.3,550.8,4764.1,1240.0
52103.9,899.9,525.3,1765.9,2500.0,640.7,4753.9,1250.0
52104.9,1.1,-6.5,2021.0,2494.1,706.8,4755.9,1020.0
52105.9,145.4,40.5,2055.4,2494.6,764.2,4751.2,1120.0
52106.9,1161.9,1041.0,2037.3,2509.0,807.5,4740.2,1220.0
52107.9,3677.0,322.2,874.3,2490.9,844.9,4739.1,2000.0
52108.9,4059.6,1403.9,897.3,2696.8,867.7,4732.8,2000.0
52109.9,-2.0,-5.6,2017.0,2489.5,890.6,4734.0,1035.0
52110.9,335.6,50.8,2034.9,2493.7,915.7,4726.6,1135.0
52111.9,1296.2,1049.1,2010.6,2537.6,934.4,4720.3,1235.0
52112.9,3649.9,266.4,875.7,2496.3,946.6,4721.1,2000.0
52113.9,3833.4,1139.1,870.5,2440.2,954.2,4708.6,2000.0
52114.9,14.0,-5.3,2047.1,2496.6,961.2,4705.1,1032.0
52115.9,181.6,37.3,2040.4,2494.6,968.6,4697.3,1132.0
52116.9,1209.0,921.6,2010.0,2522.7,974.9,4694.5,1232.0
52117.9,4020.3,248.2,936.3,2513.9,980.8,4685.9,2000.0
52118.9,4010.3,1095.1,926.3,2403.2,984.1,4685.2,2000.0
52119.9,6.1,-0.8,2026.9,2487.7,986.1,4676.2,1029.0
52120.9,197.5,33.4,2039.5,2492.8,990.5,4675.0,1129.0
52121.9,1101.8,754.4,1999.4,2504.9,992.1,4664.8,1229.0
52122.9,3657.7,180.0,831.2,2527.2,996.5,4666.4,2000.0
52123.9,3871.4,853.5,904.3,2450.2,995.0,4651.6,2000.0
52124.9,1.1,-11.8,2048.6,2496.8,993.7,4655.9,1026.0
52125.9,214.5,56.4,2028.7,2499.0,999.6,4647.3,1126.0
52126.9,1011.9,585.7,2000.2,2492.8,998.3,4644.5,1226.0
52127.9,4199.5,262.4,869.2,2523.2,995.1,4640.6,2000.0
52128.9,3752.1,639.9,885.9,2492.8,1000.1,4635.5,2000.0
52129.9,-1.3,-3.5,2055.4,2491.1,999.9,4630.9,1020.0
52130.9,201.3,193.1,2056.5,2493.2,1000.2,4619.9,1120.0
52131.9,916.9,476.4,2008.2,2470.8,998.8,4616.4,1220.0
52132.9,3902.9,931.2,814.0,2472.6,1001.7,4614.1,2000.0
52133.9,3702.6,514.9,879.7,2509.4,1002.8,4616.4,2000.0
52134.9,-4.1,-0.6,2017.1,2499.0,1002.9,4612.9,1016.0
52135.9,136.4,193.5,1904.4,2494.1,1001.4,4603.5,1116.0
52136.9,614.6,176.4,1753.1,2494.1,884.9,4602.0,1216.0
52137.9,525.5,286.9,1006.2,2470.8,662.7,4600.8,1316.0
52138.9,824.2,60.1,919.9,2512.5,488.7,4593.8,1416.0
52139.9,892.6,207.8,675.7,2524.2,353.5,4589.1,1516.0
52140.9,961.6,207.9,502.3,2496.2,246.4,4585.2,1616.0
52141.9,1033.1,79.0,424.2,2496.2,231.0,4578.5,1716.0
52142.9,1093.4,277.3,0.0,2448.1,277.7,4575.4,1816.0
52143.9,1141.7,33.4,0.0,2497.0,330.0,4564.8,1916.0
52144.9,167.6,43.3,977.7,2494.3,381.5,4567.2,1220.0
52145.9,665.9,805.1,1451.9,2497.1,445.2,4560.9,1270.0
52146.9,747.6,142.6,1707.2,2495.9,529.0,4559.4,1240.0
52147.9,594.7,377.6,1473.1,2507.1,609.1,4548.8,1254.0
52148.9,816.7,314.0,1751.0,2495.2,641.2,4544.1,1240.0
52149.9,872.4,307.5,1703.7,2485.3,451.0,4540.6,1258.0
52150.9,701.2,716.7,1563.9,2436.6,282.1,4540.6,1258.0
52151.9,1034.8,135.5,1496.5,2517.2,170.0,4529.3,1310.0
52152.9,5.0,-3.0,2025.4,2496.9,135.8,4527.7,1067.0
52153.9,555.3,711.6,1991.1,2496.7,247.2,4513.3,1167.0
52154.9,1143.0,368.0,1808.5,2485.9,405.9,4510.2,1267.0
52155.9,26.4,15.5,2056.2,2486.8,502.2,4505.5,1078.0
52156.9,499.8,88.1,2033.1,2506.8,594.0,4499.2,1178.0
52157.9,796.3,389.9,1563.4,2496.3,668.6,4488.3,1278.0
52158.9,4010.6,215.4,888.6,2520.6,729.7,4480.5,2000.0
52159.9,3951.3,853.7,919.9,2486.4,779.6,4473.0,2000.0
52160.9,-0.3,2.1,2045.7,2491.4,820.4,4469.1,1026.0
52161.9,220.7,76.9,2040.1,2495.1,853.8,4459.8,1126.0
52162.9,985.8,585.2,1998.6,2483.5,881.1,4457.0,1226.0
52163.9,3991.4,253.0,834.1,2518.4,903.3,4442.2,2000.0
52164.9,3901.5,684.8,914.9,2497.4,921.6,4435.9,2000.0
52165.9,-10.0,-4.8,2057.3,2495.2,936.6,4432.8,1016.0
52166.9,170.6,174.4,2039.1,2496.5,948.7,4421.9,1116.0
52167.9,843.3,415.7,2005.5,2478.6,958.7,4418.4,1216.0
52168.9,3977.0,1060.0,830.8,2469.2,966.9,4412.9,2000.0
52169.9,3928.5,551.7,931.6,2520.9,973.3,4408.6,2000.0
52170.9,3.7,3.4,1995.8,2498.8,978.7,4397.7,1010.0
52171.9,107.7,163.8,1955.7,2497.1,983.0,4387.5,1110.0
52172.9,722.5,288.8,2022.1,2490.1,986.5,4386.7,1210.0
52173.9,3900.2,2153.8,1035.3,2406.6,989.3,4381.3,2000.0
52174.9,3852.3,432.1,912.7,2519.4,992.1,4376.6,2000.0
52175.9,3946.8,1398.6,872.8,2796.2,994.2,4376.6,2000.0
52176.9,4018.7,178.2,877.6,2523.9,995.9,4366.0,2000.0
52177.9,3946.7,831.6,917.5,2495.4,997.2,4364.1,2000.0
52178.9,3958.0,2429.9,986.4,2355.5,998.3,4357.8,2000.0
52179.9,3930.7,346.5,925.9,2493.4,999.5,4353.1,2000.0
52180.9,3910.5,1360.1,895.5,2742.7,999.7,4352.3,2000.0
52181.9,3939.7,249.5,837.4,2519.5,1000.2,4352.3,2000.0
52182.9,3364.2,518.7,832.6,2511.6,1000.8,4347.7,2000.0
52183.9,3513.9,1802.4,881.5,2571.5,1000.9,4344.9,2000.0
52184.9,3585.8,228.1,840.0,2505.8,1001.0,4338.7,2000.0
52185.9,3433.1,907.2,802.7,2467.7,1001.0,4333.2,2000.0
52186.9,3585.2,988.7,736.3,2471.8,1001.2,4331.6,2000.0
52187.9,3371.5,424.8,829.0,2495.1,1001.5,4334.4,2000.0
52188.9,3501.0,1461.4,858.8,2746.7,1001.6,4330.5,2000.0
52189.9,3664.9,196.4,832.1,2522.6,1001.6,4331.3,2000.0
52190.9,3779.0,943.6,881.9,2404.9,1001.7,4329.7,2000.0
52191.9,3886.4,2059.4,954.2,2394.8,1001.7,4327.3,2000.0
52192.9,3823.0,432.8,904.6,2504.2,1001.8,4329.7,2000.0
52193.9,3860.9,1435.2,859.3,2774.5,1002.0,4326.6,2000.0
52194.9,3612.5,160.3,813.3,2518.9,1002.0,4328.1,2000.0
52195.9,3380.3,638.7,828.6,2528.2,1002.1,4329.7,2000.0
52196.9,3499.7,1954.1,879.3,2384.8,1002.1,4327.3,2000.0
52197.9,3466.2,277.1,829.0,2501.8,1001.9,4328.9,2000.0
52198.9,3441.7,1037.8,779.8,2709.4,1002.0,4328.1,2000.0
52199.9,3581.5,250.4,754.2,2514.3,1002.1,4325.0,2000.0
52200.9,1218.4,69.1,0.0,2500.9,1002.1,4325.0,2000.0
52201.9,2959.9,1291.0,749.3,2590.5,1002.2,4327.3,2000.0
52202.9,2970.6,157.1,728.0,2511.2,1002.3,4329.7,2000.0
52203.9,2685.5,563.3,617.6,2478.8,1008.3,4328.1,2000.0
52204.9,2587.5,592.4,549.9,2480.0,973.5,4330.5,2000.0
52205.9,1969.4,126.6,487.8,2505.8,925.8,4330.5,2000.0
52206.9,2125.3,557.1,535.8,2663.1,901.1,4332.4,2000.0
52207.9,2237.6,67.1,546.6,2517.1,861.4,4334.4,2000.0
52208.9,1707.0,195.3,432.0,2496.4,841.6,4335.5,2000.0
52209.9,2222.2,833.1,525.6,2449.1,823.7,4330.5,2000.0
52210.9,918.3,11.7,0.0,2503.4,803.6,4334.4,2000.0
52211.9,726.2,51.5,0.0,2503.2,786.0,4332.0,2000.0
52212.9,1184.8,17.6,0.0,2498.8,778.3,4328.1,2000.0
52213.9,2177.5,237.5,539.5,2527.2,788.0,4328.9,2000.0
52214.9,2737.3,1279.9,695.3,2397.1,814.0,4325.0,2000.0
52215.9,3540.0,267.7,837.9,2494.0,845.8,4325.0,2000.0
52216.9,3822.1,1298.1,882.6,2749.5,876.3,4316.0,2000.0
52217.9,3949.2,296.0,830.2,2513.7,898.4,4314.5,2000.0
52218.9,4009.5,678.9,936.4,2496.0,915.5,4313.7,2000.0
52219.9,3439.6,1665.8,864.5,2642.6,938.3,4309.0,2000.0
52220.9,3761.1,253.9,898.1,2507.3,949.1,4307.8,2000.0
52221.9,4015.4,1215.6,908.7,2477.2,955.1,4308.6,2000.0
52222.9,3388.4,967.9,701.2,2463.4,968.4,4301.6,2000.0
52223.9,3316.6,183.6,798.7,2438.9,970.7,4302.3,2000.0
52224.9,1994.2,692.0,502.3,2582.9,952.3,4301.6,2000.0
52225.9,27.1,57.1,2057.2,2436.8,941.8,4298.8,1077.0
52226.9,462.5,132.3,1970.6,2406.8,965.0,4301.2,1177.0
52227.9,1763.6,2016.7,1948.4,2344.2,962.5,4295.7,1277.0
52228.9,709.1,91.6,944.0,2467.6,927.9,4292.6,1377.0
52229.9,589.6,106.3,552.7,2473.4,806.9,4296.5,1477.0
52230.9,94.8,0.7,0.0,2474.9,578.4,4291.0,1577.0
52231.9,69.5,-11.0,0.0,2467.0,288.3,4287.9,1677.0
52232.9,328.4,10.9,0.0,2452.0,40.1,4292.6,1777.0
52233.9,726.9,9.6,0.0,2480.3,-41.8,4289.5,1877.0
52234.9,588.7,22.1,0.0,2501.5,-21.1,4287.1,1977.0
52235.9,467.3,321.1,862.3,2472.1,25.3,4291.0,1328.0
52236.9,482.1,36.8,751.4,2482.7,41.9,4286.3,1368.0
52237.9,535.2,152.5,739.7,2483.9,43.4,4280.1,1388.0
52238.9,548.4,214.6,1132.0,2483.4,38.8,4287.5,1300.0
52239.9,475.4,134.3,1679.3,2476.3,-4.0,4278.1,1206.0
52240.9,568.8,568.3,1586.2,2441.2,-48.5,4278.1,1234.0
52241.9,804.9,107.7,1667.9,2512.9,-123.0,4278.1,1252.0
52242.9,502.1,253.6,1533.1,2482.7,-137.0,4271.1,1230.0
52243.9,596.5,640.0,1424.4,2495.1,-111.0,4265.2,1252.0
52244.9,564.0,102.6,1321.1,2487.4,-58.6,4262.5,1274.0
52245.9,689.1,461.8,1285.4,2479.4,13.8,4257.0,1300.0
52246.9,643.6,60.7,1396.8,2493.4,69.2,4260.9,1274.0
52247.9,726.2,384.5,1808.2,2483.1,125.3,4253.9,1226.0
52248.9,-2.5,-6.2,2047.2,2488.3,242.4,4252.3,1017.0
52249.9,103.1,28.8,2044.9,2489.6,387.6,4244.9,1117.0
52250.9,1038.6,869.7,2011.5,2508.5,482.8,4237.9,1217.0
52251.9,863.5,67.5,1348.9,2493.8,567.0,4236.7,1317.0
52252.9,2733.8,1409.9,1685.9,2484.7,647.0,4237.5,1417.0
52253.9,3735.8,435.2,784.9,2492.1,712.2,4227.3,2000.0
52254.9,3656.3,569.5,868.7,2493.6,765.4,4223.0,2000.0
52255.9,46.0,27.0,2049.9,2487.9,809.4,4218.4,1094.0
52256.9,837.2,546.7,2032.6,2493.2,844.9,4210.2,1194.0
52257.9,1061.9,355.3,1622.9,2480.9,873.9,4208.2,1294.0
52258.9,957.2,726.5,1072.5,2413.9,897.6,4200.8,1394.0
52259.9,3670.1,452.7,879.1,2509.7,917.1,4202.7,2000.0
52260.9,3742.8,1499.7,931.5,2770.8,932.9,4192.2,2000.0
52261.9,7.0,1.9,2045.5,2489.9,945.9,4185.5,1046.0
52262.9,243.6,87.9,2050.1,2489.1,956.4,4187.5,1146.0
52263.9,1470.6,1445.4,2027.0,2462.3,964.8,4183.2,1246.0
52264.9,3689.2,358.5,878.6,2497.2,972.5,4170.3,2000.0
52265.9,3775.8,1232.9,830.1,2796.5,977.8,4166.8,2000.0
52266.9,-5.2,-6.7,2023.2,2499.9,982.4,4168.4,1037.0
52267.9,193.0,58.7,2037.5,2489.8,986.4,4158.2,1137.0
52268.9,1290.8,1142.6,2000.3,2516.5,990.0,4153.9,1237.0
52269.9,3800.8,317.7,901.3,2494.0,992.5,4153.1,2000.0
52270.9,3801.7,1145.5,844.0,2700.5,994.7,4152.3,2000.0
52271.9,2.4,-2.2,2003.3,2494.0,996.4,4146.5,1031.0
52272.9,151.6,44.0,2024.7,2483.9,997.8,4141.0,1131.0
52273.9,1165.4,921.6,2000.3,2524.5,998.8,4136.3,1231.0
52274.9,3830.8,231.7,902.8,2493.1,999.7,4130.9,2000.0
52275.9,3760.3,999.3,862.8,2432.1,1000.4,4132.4,2000.0
52276.9,5.4,1.6,2028.1,2493.3,1001.1,4126.6,1027.0
52277.9,164.5,27.8,2026.1,2493.0,1001.6,4120.3,1127.0
52278.9,1042.1,753.6,1980.5,2514.1,1002.0,4115.2,1227.0
52279.9,3748.1,206.6,864.6,2508.9,1002.1,4118.0,2000.0
52280.9,3722.6,833.9,869.4,2487.3,1002.2,4114.8,2000.0
52281.9,-3.2,-6.7,2027.6,2491.2,1002.6,4105.9,1022.0
52282.9,173.3,26.4,2025.1,2484.0,1003.1,4105.1,1122.0
52283.9,945.9,598.5,1987.4,2493.1,1002.7,4105.9,1222.0
52284.9,3673.0,167.0,811.4,2514.4,1002.8,4100.0,2000.0
52285.9,3638.2,677.6,867.4,2507.0,1002.8,4096.1,2000.0
52286.9,-3.2,-6.0,2027.1,2490.0,1002.8,4088.7,1019.0
52287.9,158.6,86.8,2026.7,2494.7,1002.8,4089.5,1119.0
52288.9,796.0,362.6,1898.5,2476.6,1002.8,4081.6,1219.0
